tbl,year,qtr,region_name,prj_id,prj_title,total_volume_production_local,total_volume_production_export,total_gross_sales_local,total_gross_sales_export
ByYear,2016,,CALABARZON,206,"Upgrading of Compost and Vermicompost Production at Melendres Agricultural Farm in Antipolo City through Equipment Acquisition",797.000,0.000,182390.000,0.000
ByYear,2016,,CALABARZON,207,"Production Improvement of Junel&#039;s Uraro Cookies",0.000,0.000,783000.000,0.000
ByYear,2016,,CALABARZON,208,"Improvement of Squash Ketsup Production of Monte Alba Producers Cooperative thru Food Analyses and Equipment Acquisition",0.000,0.000,0.000,0.000
ByYear,2016,,CALABARZON,209,"Modernization of Mushroom Substrate Processing of CCSST Coconut Farmers Organization for Commercial Propagation and Value Added Processing in Tanay, Rizal",0.000,0.000,0.000,0.000
ByYear,2016,,CALABARZON,210,"Charcoal Making and Briquetting Project for Lambac Brotherhood MPC",0.000,0.000,0.000,0.000
ByYear,2016,,CALABARZON,211,"Charcoal Making and Briquetting Project for BORGAN K MPC, Cardona",0.000,0.000,0.000,0.000
ByYear,2016,,CALABARZON,212,"Establishment of Fruit Processing Center for SAMABAI, Antipolo City",0.000,0.000,0.000,0.000
ByYear,2016,,CALABARZON,213,"Charcoal Making and Briquetting Project for Balibago MPC",0.000,0.000,0.000,0.000
ByYear,2016,,CALABARZON,215,"Establishment of Charcoal Briquettes Production Center in San Andres, Quezon",0.000,0.000,0.000,0.000
ByYear,2016,,CALABARZON,217,"Expansion of Coco Sugar Production in Alabat",0.000,0.000,0.000,0.000
ByYear,2016,,CALABARZON,218,"Department of Production Capality of the Sisters of Mary School- Adlas",13139.000,0.000,256499.500,0.000
ByYear,2016,,CALABARZON,220,"Aquisition of Equipment for Organic Fertilizer Production",0.000,0.000,0.000,0.000
ByYear,2016,,CALABARZON,222,"Process Improvement and Product Development of Fruits and Vegetable in Sariaya, Quezon",0.000,0.000,0.000,0.000
ByYear,2016,,CALABARZON,223,"Improvement of Quality and Safety of Dalanghita Nectar through Acquisition of New Packaging Material, Appropriate Filling Machine and Measuring Equipment (pH Meter and Refractometer)",0.000,0.000,0.000,0.000
ByYear,2016,,CALABARZON,224,"Improvement of Packaging and Label Design of Rizal Exporters Manufacturing Association Inc. (REMAI)",0.000,0.000,0.000,0.000
ByYear,2016,,CALABARZON,225,"Establishment of Embryo Cultured Makapuno (ECM) Demostration Farm in Upland Antipolo City",0.000,0.000,0.000,0.000
ByYear,2016,,CALABARZON,227,"Acquisition of Wine Kit for Palaypalay Maunlad Farmers Association, Inc. Dragon Fruit Wine&quot;",0.000,0.000,0.000,0.000
ByYear,2016,,CALABARZON,229,"Upgrading the Production Facility of Rosario Dairy Raisers Association (RODRA)",0.000,0.000,0.000,0.000
ByYear,2016,,CALABARZON,230,"Upgrading of Buko wine Production using ITDI Wine Kit",0.000,0.000,0.000,0.000
ByYear,2016,,CALABARZON,231,"Improvement of Salt Industry in Lobo Batangas to support the ASIN Law Implementation in the province.",0.000,0.000,0.000,0.000
ByYear,2016,,CALABARZON,232,"Non Mist Clonal Propagation Technique for Multiplication of Male Bignay Tree for sustainability and Reforestation Program of",0.000,0.000,0.000,0.000
ByYear,2016,,CALABARZON,233,"Product and Quality Improvement of the instant salabat for the Kabuhayan Para sa may Kapansanan INC. of Cuenca, Batangas",0.000,0.000,0.000,0.000
ByYear,2016,,CALABARZON,234,"Upgrading of Seaside B-MPC Spanish Sardines Through Acquisition of Production Equipment and Food Safety Capability Building of Workers",0.000,0.000,0.000,0.000
ByYear,2016,,CALABARZON,236,"Provision of Solar-Powered Fish Dryer for the Common Service Facility Establishment of Pusod Inc. for the Kilusan ng Maliliit na Mangigisda sa lawa ng Taal",0.000,0.000,0.000,0.000
ByYear,2016,,CALABARZON,237,"Product and Process improvement of TASIMCO Dairy Production and Processing Facility",0.000,0.000,0.000,0.000
ByYear,2016,,CALABARZON,238,"Utilization of Farm Waste Using Charcoal Briquetting Technology",0.000,0.000,0.000,0.000
ByYear,2016,,CALABARZON,239,"Enhancing the Production Capacity of Costales Nature Farms &amp; Technological Center",0.000,0.000,0.000,0.000
ByYear,2016,,CALABARZON,240,"Productivity Enhancement of Dalcielo Restaurant and bakeshop through intergrated bakery equipment",0.000,0.000,0.000,0.000
ByYear,2016,,CALABARZON,241,"Upgrading of Heat Treatment and milling of elf Precision Tooling Services",0.000,0.000,0.000,0.000
ByYear,2016,,CALABARZON,243,"Upgrading of the Vermicomposting Technology to produce Vermicast products through Equipment products through Equipment Acquisition for Silver Consumers Association of Tanauan City",0.000,0.000,0.000,0.000
ByYear,2016,,CALABARZON,248,"Upgrading of Production Facility of Digit-All Enterprises",0.000,0.000,0.000,0.000
ByYear,2016,,CALABARZON,250,"Adoption of Safety Equipment Technologies and Upgrading of Production                                               Facility of MZ Design Furniture",0.000,0.000,0.000,0.000
ByYear,2016,,CALABARZON,251,"Improvement of Service Capabilities of Fleet Maintenance &amp; Consultancy  Services Inc.",0.000,0.000,0.000,0.000
ByYear,2016,,CALABARZON,252,"Product Quality and Process Upgrading of Panaligan Bagoong and Patis in Balayan, Batangas",0.000,0.000,0.000,0.000
ByYear,2016,,CALABARZON,253,"Roll Out of the FNRI-Developed Complementary / Snack Foods in the Region",0.000,0.000,0.000,0.000
ByYear,2016,,CALABARZON,254,"Upgrading of Condiments Production Facility of Cristie Food Seasonings",0.000,0.000,0.000,0.000
ByYear,2016,,CALABARZON,256,"Equipment Upgrading for Puto-Seko Production",72066.000,0.000,2744138.000,0.000
ByYear,2016,,CALABARZON,257,"Improvement of Seaweeds Industry in Calatagan,  Batangas through  Restoration,  Production  and Processing of  Value-added Seaweed  Products",0.000,0.000,0.000,0.000
ByYear,2016,,CALABARZON,258,"Upgrading of the Product, Process  and Production Facility on  Native Delicacies  of Mahacot  Multipurpose Cooperative.",0.000,0.000,0.000,0.000
ByYear,2016,,CALABARZON,259,"Enhancement of Guava Processing Facility of SINAMPC",0.000,0.000,0.000,0.000
ByYear,2016,,CALABARZON,260,"Upgrading of Buri Wine Production in Lobo, Batangas",0.000,0.000,0.000,0.000
ByYear,2016,,CALABARZON,261,"CHARCOAL BRIQUETTE (FROM WASTE TO WEALTH)",0.000,0.000,0.000,0.000
ByYear,2016,,CALABARZON,262,"Production of Duck Feeds Additives",0.000,0.000,0.000,0.000
ByYear,2016,,CALABARZON,263,"Equipment Upgrade to Maximize Productivity of Rapid Curing Production Line in Manufacturing of Quality Chicken Salted Eggs",0.000,0.000,0.000,0.000
ByYear,2016,,CALABARZON,264,"Installation of a Press Brake 50T NC for Metal Fabrication of Goldros Corporation in Angono, Rizal",0.000,0.000,29795756.000,0.000
ByYear,2016,,CALABARZON,265,"Upgrading of Bibingka Production of Hannah&#039;s Bibingkang Galapong with Sauce",0.000,0.000,0.000,0.000
ByYear,2016,,CALABARZON,266,"Enhancement of the Production System and Marketing Potential of System of Eden&#039;s Pastillas through the DOST&#039;s SETUP Program",0.000,0.000,0.000,0.000
ByYear,2016,,CALABARZON,267,"Enhancement of the production system of balayong bakery through the acquisition of modern production equipment",0.000,0.000,0.000,0.000
ByYear,2016,,CALABARZON,268,"Upgrading of Grinding Process of Mag&#039;s Machine  Shop and Engineering Works",0.000,0.000,0.000,0.000
ByYear,2016,,CALABARZON,269,"Mechanization of Production Process of Brent&#039;s Siopao King",0.000,0.000,0.000,0.000
ByYear,2016,,CALABARZON,270,"Provision of Biogas System for Energy Utilization",0.000,0.000,0.000,0.000
ByYear,2016,,CALABARZON,271,"Upgrading of the Production Process of Golden J Siopao",0.000,0.000,8101469.990,0.000
ByYear,2016,,CALABARZON,272,"Product Development for Alay Kapwa Rural Wo/Men Multi-Purpose Cooperative",0.000,0.000,0.000,0.000
ByYear,2016,,CALABARZON,273,"Upgrading of Rice Mill Facility of Ramsland Rice Mill",0.000,0.000,0.000,0.000
ByYear,2016,,CALABARZON,274,"Upgrading of the &quot;sortidos&quot; production line facility of Panaderia Pantoja Inc.",0.000,0.000,0.000,0.000
ByYear,2016,,CALABARZON,275,"Acquisition of Sterilizer for the Enhancement of Livelihood Undertaking of Candelaria Coconut (OTOP) and Other Products Manufacturer&#039;s Association, Inc. (CACOPMAI)",0.000,0.000,0.000,0.000
ByYear,2016,,CALABARZON,276,"Product Packaging Improvement for Agrarian Reform Beneficiaries of Palangue I Naic, Cavite",0.000,0.000,0.000,0.000
ByYear,2016,,CALABARZON,277,"Improvement of Street- Food Vending as Community- Based Livelihood opportunities for Vendors of the Local Government Unit (LGU) of Bacoor",0.000,0.000,0.000,0.000
ByYear,2016,,CALABARZON,278,"Product Packaging Improvement for Agrarian Reform Beneficiaries of Palangue 2 &amp; 3 Naic, Cavite",0.000,0.000,0.000,0.000
ByYear,2016,,CALABARZON,279,"Enhancing Technical Capability of Mariñas Technologies, Inc. in the Commercialization of MRF (Material Recovery Facility) through the Provision of CNC Horizontal Lathe Machine",0.000,0.000,0.000,0.000
ByYear,2016,,CALABARZON,280,"Filling Process Improvement in Food Preserves Plant of Global Food Soultions Inc",0.000,0.000,0.000,0.000
ByYear,2016,,CALABARZON,281,"Automation of Anodizing Line of Iron Lady Design and Finishing Works",0.000,0.000,0.000,0.000
ByYear,2016,,CALABARZON,282,"Mechanization of the smoking process of Genrev Home Made Meat Products",0.000,0.000,0.000,0.000
ByYear,2016,,CALABARZON,284,"Mechanization of processes in the production of personal and home care products",0.000,0.000,0.000,0.000
ByYear,2016,,CALABARZON,288,"ESTABLISHMENT MEAT PROCESSING FACILITY FOR KASANGKAP MPC",0.000,0.000,0.000,0.000
ByYear,2016,,CALABARZON,289,"COMMUNITY BASED BioChar (BIOMASS CHARCOAL BRIQUETTING) in Calminue, Cavinti, Laguna",0.000,0.000,0.000,0.000
ByYear,2016,,CALABARZON,291,"UPGRADING OF SOAP PROCESSING TECHNOLOGY OF PAAGAHAN   MULTI PURPOSE COOPERATIVE(PARCMPC)",0.000,0.000,0.000,0.000
ByYear,2016,,CALABARZON,292,"COMMERCIALIZATION OF S&amp;T BASED TECHNOLOGIES FOR BANANA (NEW IMPROVED LAKATAN AND SABA) PRODUCTION IN CAVINTI, LAGUNA",0.000,0.000,0.000,0.000
ByYear,2016,,CALABARZON,293,"COMMUNITY BASED BioChar (BIOMASS CHARCOAL BRIQUETTING) FOR THE WOMEN IP OF SANTA MARIA, LAGUNA",0.000,0.000,0.000,0.000
ByYear,2016,,CALABARZON,294,"Mechanization of Vermi - harvesting process of SSHMPC  through the provision of Vermi -Harvester",0.000,0.000,0.000,0.000
ByYear,2016,,CALABARZON,295,"Upgrading the Finishing processes and of laguna water hyacinth handicrafts producers associations Inc",0.000,0.000,0.000,0.000
ByYear,2016,,CALABARZON,296,"Technology Upgrading in Dairy Processing of Magdalena Dairy Raisers",0.000,0.000,0.000,0.000
ByYear,2016,,CALABARZON,297,"Selection and Performance Validation of Aromatic and Pigmented Rice Varieties and Pilot Production of Brown Rice",0.000,0.000,0.000,0.000
ByYear,2016,,CALABARZON,298,"Mechanization of Cassava Food Processing of Gumihan-Lamao Farmers Development Cooperative",0.000,0.000,0.000,0.000
ByYear,2016,,CALABARZON,302,"Capacity Upgrading in the Production of Rags and Candles of Kabuhayan at Kaunlaran Consumer&#039;s Cooperative",0.000,0.000,0.000,0.000
ByYear,2016,,CALABARZON,304,"Enhancing Technical Capability of Balok Sewers through Utilization of Upgraded Sewing Technology",0.000,0.000,0.000,0.000
ByYear,2016,,CALABARZON,309,"Development of Production Capability and Capacity of Gordola Food Enterprise through Product Quality Analysis and Equipment Acquisition",0.000,0.000,0.000,0.000
ByYear,2016,,CALABARZON,311,"Packaging Improvement of Tofu as Comunity- based Livelihood Opportunities for PDOCCI (Persons with Disability Organization in Carmona, Cavite, Inc.) of the Local Government Unit (LGU) of Carmona",0.000,0.000,0.000,0.000
ByYear,2016,,CALABARZON,312,"Enhancing the Production Capability of Marvzzivan Trading through Technology Upgrading",0.000,0.000,0.000,0.000
ByYear,2016,,CALABARZON,316,"Improvement of Pizza Production of Chef Ary and Ky&#039;s Pizzeria and Resto",0.000,0.000,762750.000,0.000
ByYear,2016,,CALABARZON,317,"Production Efficiency Improvement of Broas of A.Z. Campita&#039;s Sweets and Pasalubong",0.000,0.000,0.000,0.000
ByYear,2016,,CALABARZON,318,"Production Improvement and Equipment Upgrading for Sally&#039;s Boat Tart",816.000,0.000,89760.000,0.000
ByYear,2016,,CALABARZON,319,"Enhancement of ESAT&#039;S Food Services Through Equipment Upgrading",0.000,0.000,0.000,0.000
ByYear,2016,,CALABARZON,323,"Upgrading of Process of JVE Natural Nipa Food Products",0.000,0.000,0.000,0.000
ByYear,2016,,CALABARZON,324,"Upgrading of Food Processing Equipment for Processed Fish for Export and Consolidator in Antipolo City, Rizal",0.000,0.000,0.000,0.000
ByYear,2016,,CALABARZON,325,"Upgrading of Rice Milling Process of Aspilla Rice Mill in Pililla, Rizal",0.000,0.000,0.000,0.000
ByYear,2016,,CALABARZON,326,"Upgrading of Furniture Production  Capability of Emvel Furniture  Manufacturing Through Equipment Acquisition in Tanay, Rizal",0.000,0.000,0.000,0.000
ByYear,2016,,CALABARZON,328,"Productivity Enhancement thru Integration of Bakery Equipment for Golden Wheat Bakery",0.000,0.000,0.000,0.000
ByYear,2016,,CALABARZON,329,"Improvement of soya Milk and Soya Products of Gosen Producers Cooperative in Antipolo City",0.000,0.000,0.000,0.000
ByYear,2016,,CALABARZON,330,"Single Pass Rice Mill Project for Palay Processing of Lupang Arenda Multi-Purpose Cooperative (LAMCO)",0.000,0.000,0.000,0.000
ByYear,2016,,CALABARZON,331,"Bio Briquette Charcoal Production of Mascap Integrated Producers Cooperative (MIPC)",0.000,0.000,0.000,0.000
ByYear,2016,,CALABARZON,332,"Establishment of Peanut Butter Processing Center for Boyet Ynares Ladies Movement in Binangonan",0.000,0.000,0.000,0.000
ByYear,2016,,CALABARZON,333,"Upgrading of Banana Chips Processing Plant in Calawis, Antipolo City",0.000,0.000,0.000,0.000
ByYear,2016,,CALABARZON,334,"Establishment of a Common Service Facility on Equipment  Fabrication for the Inventors and Innovators of the Province of  Rizal",0.000,0.000,0.000,0.000
ByYear,2016,,CALABARZON,335,"Upgrading of Bamboo Processing Facility of Cardona Multi-Purpose Cooperative Through Equipment Acquisition",0.000,0.000,0.000,0.000
ByYear,2016,,CALABARZON,337,"Upgrading of Furniture Production Capability Through Equipment Acquisition",0.000,0.000,0.000,0.000
ByYear,2016,,CALABARZON,338,"Improvement of Production Capabilities of Crescens Graphics Print-Ink Services Co. Through Upgrading of Equipment",0.000,0.000,0.000,0.000
ByYear,2016,,CALABARZON,339,"Mechanization of Cookie Production thru the provision of Cookie depositor and cookie forming machine and improvement of packaging equipment for Gem See&#039;s Cakeshop",0.000,0.000,0.000,0.000
ByYear,2016,,CALABARZON,341,"Mechanization of Processes of Dorenie&#039;s Food and Beverage Trading in the Production of Health-giving Products",0.000,0.000,0.000,0.000
ByYear,2016,,CALABARZON,342,"MECHANIZATION OF FILLING PROCESS IN THE PRODUCTION OF PURE SPRING WATER AND JUICES OF SUSTALICIOUS FOOD AND BEVERAGES PRODUCTS",0.000,0.000,0.000,0.000
ByYear,2016,,CALABARZON,345,"Enhancing the Production Capability of Sweet Solutions  Bakeshop thru Acquisition of Modern Baking Equipment",0.000,0.000,0.000,0.000
ByYear,2016,,CALABARZON,346,"Improvement of Production Capability of Foodgear Enterprises",0.000,0.000,0.000,0.000
ByYear,2016,,CALABARZON,347,"Production Efficiency Improvement of Pancit Lucban for Racelis Miki Factory",0.000,0.000,0.000,0.000
ByYear,2016,,CALABARZON,349,"Upgrading of Packaging System for Bottled Soy Sauce and Vinegar",0.000,0.000,0.000,0.000
ByYear,2016,,CALABARZON,350,"Upgrading of the Production Process of Teng&#039;s Cakes and Pastries",0.000,0.000,0.000,0.000
ByYear,2016,,CALABARZON,353,"Printing Production and Quality Improvement fro Printerest Design Studio",0.000,0.000,0.000,0.000
ByYear,2016,,CALABARZON,360,"UPGRADING OF KUSINA BATANGUENA HOME CANNERY PRODUCTION FACILITY THROUGH EQUIPMENT ACQUISITION",0.000,0.000,0.000,0.000
ByYear,2016,,CALABARZON,361,"Upgrading of Production facility of Mira&#039;s Turmeric Products",0.000,0.000,0.000,0.000
ByYear,2016,,CALABARZON,362,"UPGRADING OF FOOD PROCESSING EQUIPMENT OF MAYCAR FOODS INC",0.000,0.000,0.000,0.000
ByYear,2016,,CALABARZON,363,"ACQUISITION OF APPROPRIATE EQUIPMENT TO UPGRADE MARVON DRYING SERVICES PRODUCTION FACILITY",0.000,0.000,0.000,0.000
ByYear,2016,,CALABARZON,364,"Upgrading of Database Management System of San Jose Workers Multipurpose Cooperative through the Integrated Accounting Software and Point-of-Sale System",0.000,0.000,0.000,0.000
ByYear,2016,,CALABARZON,366,"Bottling Process Improvement in Barako Coffee and Native White Ginger Liqueur Production",0.000,0.000,0.000,0.000
ByYear,2016,,CALABARZON,367,"Enhancement of Muscovado Product Through Provision of Appropriate Packaging Materials",0.000,0.000,0.000,0.000
ByYear,2016,,CALABARZON,372,"Acquisition of Decorticating Machine for Pineapple Fiber Production",0.000,0.000,0.000,0.000
ByYear,2016,,CALABARZON,373,"Development of the Production Capability and Capacity of Cookie Caper Enterprises through Equipment Acquisition and Product Quality Analysis",0.000,0.000,0.000,0.000
ByYear,2016,,CALABARZON,377,"Improvement of the Production Facility, Product Quality and Safety of Samahan Ng Nagkakaisang Mangingisdsa sa Paraisong Pulo (SNMPP)",0.000,0.000,0.000,0.000
ByYear,2016,,CALABARZON,378,"Enhancing the Production Capacity and Capability for Handicraft Production by Investing on Plating and Drying Facility and Equipment",0.000,0.000,0.000,0.000
ByYear,2016,,CALABARZON,379,"Upgrading of the Production Capacity and Capability of Foodwave Inc.",0.000,0.000,0.000,0.000
ByYear,2016,,CALABARZON,380,"Improvement of the Production Efficiency and Productivity Through the Installation of Standard Testing System for GP Synergia Through SETUP Program",0.000,0.000,0.000,0.000
ByYear,2016,,CALABARZON,385,"UPGRADING OF GK SAN FANCISCO JAVIER PEOPLEâ€™S ORGANIZATION SEAWEEDS CHIPS PRODUCTION FACILITY THROUGH EQUIPMENT ACQUISITION",0.000,0.000,0.000,0.000
ByYear,2016,,CALABARZON,386,"Adoption of Pelletizing Technology to Produce Quality Animal Feeds",0.000,0.000,0.000,0.000
ByYear,2016,,CALABARZON,389,"MECHANIZATION OF THE PRODUCTION PROCESSES AND GMP IMPLEMENTATION OF GINGA AGRIFOOD MANUFACTURING ENTERPRISES, INC.â€",0.000,0.000,0.000,0.000
ByYear,2016,,CALABARZON,391,"UPGRADING OF PRODUCTION FACILITY OF JK REAL CALAMANSI JUICE",0.000,0.000,0.000,0.000
ByYear,2016,,CALABARZON,392,"Technology Implementation of FNRI&#039;s Tubig Talino at Bago (Ibaan) Multi-Purpose Cooperative",0.000,0.000,0.000,0.000
ByYear,2016,,CALABARZON,393,"Tubig Talino Technology Implementation of San Pedro MPC",0.000,0.000,0.000,0.000
ByYear,2016,,CALABARZON,394,"UPGRADING OF SAN JOSE SICO LANDFILL MULTIPURPOSE COOPERATIVE PRODUCTION FACILITY FOR HOLLOW BLOCKS AND VERMICOMPOST THROUGH EQUIPMENT ACQUISITION",0.000,0.000,0.000,0.000
ByYear,2016,,CALABARZON,395,"Establishment of Coconut Husk Processing Facility in the District IV of Batangas",0.000,0.000,0.000,0.000
ByYear,2016,,CALABARZON,396,"Improvement of the Drying Process of Dried Pancit Lucban of New A.M. Miki Factory",0.000,0.000,0.000,0.000
ByYear,2016,,CALABARZON,397,"Improving the Capability and Quality Services of Nart Development  and Construction",0.000,0.000,0.000,0.000
ByYear,2016,,CALABARZON,400,"Raw Materials Storage Facility Upgrade of Qualimeal Feedmills, Inc.",0.000,0.000,0.000,0.000
ByYear,2016,,CALABARZON,413,"Establishment of Fish Processing Facility of TamBauanguena in Bauan,  Batangas",0.000,0.000,0.000,0.000
ByYear,2016,,CALABARZON,423,"Upgrading of Production Facility of Lecca Sports Wear",0.000,0.000,0.000,0.000
ByYear,2016,,CALABARZON,424,"Technology Enhancement &amp; Production Capability of E&amp;L Delicatessen Through Modern Production Equipment",0.000,0.000,0.000,0.000
ByYear,2016,,CALABARZON,436,"Establishment of Food Processing Center of YMCA - San Pablo",0.000,0.000,0.000,0.000
ByYear,2016,,CALABARZON,437,"COMMUNITY BASED BioChar (BIOMASS CHARCOAL BRIQUETTING) in Pulot, Kalayaan, Laguna",0.000,0.000,0.000,0.000
ByYear,2016,,CALABARZON,438,"Improvement and Mechanization of Processes in the Production of All-Natural Compost Tea Fertilizer",0.000,0.000,0.000,0.000
ByYear,2016,,CALABARZON,439,"Establishment of Baking Facility for the Production of Uraro Chips, Cakes and Pastries in Rizal, Laguna",0.000,0.000,0.000,0.000
ByYear,2016,,CALABARZON,585,"Roll-out of 1000 RxBox Telehealth Device in Selected Rural Health Centers in the Philippines",0.000,0.000,0.000,0.000
ByYear,2016,,CALABARZON,621,"Esteblishment and Operationalization of The Cavite Digital Fabrication Laboratory (Cavite Fab Lab)",0.000,0.000,0.000,0.000
ByYear,2016,,CALABARZON,652,"Establishment of a Food Innovation Center Common Service Facility",0.000,0.000,0.000,0.000
ByYear,2015,,CALABARZON,16,"Product Storage and Handling Capability Building of Carm Foods Enterprises through The DOST-SET-UP Program.",0.000,0.000,0.000,0.000
ByYear,2015,,CALABARZON,19,"Production Operation Improvement of Center Miki Factory through Fabrication of Steamer and Dryer",73900.000,0.000,31788000.000,0.000
ByYear,2015,,CALABARZON,20,"Installation of a CNC Lathe Machine for Metal Fabrication of CVC Precision Toolings, Inc.",0.000,0.000,14300000.000,0.000
ByYear,2015,,CALABARZON,21,"Enhancement of the Production Capacity and Packaging of Miguel Rafael Gabriel Food Products through the Acquisition of Modern Production Equipment",0.000,0.000,0.000,0.000
ByYear,2015,,CALABARZON,22,"Automation of Polvoron Processing Line of Double Delights Food Products",10600.000,15350.000,7972000.000,1500000.000
ByYear,2015,,CALABARZON,23,"Upgrading of the Production Capabilities of El Richard Bakery in Rodriguez, Rizal through Equipment Modernization",7000000.000,0.000,5913700.000,0.000
ByYear,2015,,CALABARZON,24,"Production Improvement and Equipment Upgrading for Pasciolco Agri Ventures",0.000,0.000,0.000,0.000
ByYear,2015,,CALABARZON,25,"Processing and Product Quality Improvement of R.R. Magcawas Iron Works and Services",46.000,0.000,7682122.000,0.000
ByYear,2015,,CALABARZON,26,"Productivity Improvement through Upgrading of Milling and Turning Processes of Blairwin Technology",0.000,0.000,0.000,0.000
ByYear,2015,,CALABARZON,27,"Mechanization of Pulburon Molding Process for Chocovron Global Corporation",2847525.160,1589534.000,2847525.160,1589534.000
ByYear,2015,,CALABARZON,28,"Improvement of Drying Process in the Production of Dried Pili Nuts and other Dried Fruits",0.000,0.000,0.000,0.000
ByYear,2015,,CALABARZON,29,"Upgrading of Cooking Process of Reyson&#039;s Food Processing",0.000,0.000,0.000,0.000
ByYear,2015,,CALABARZON,30,"Packaging and Labeling Improvement of Taliba Soap Manufacturing Products",0.000,0.000,0.000,0.000
ByYear,2015,,CALABARZON,31,"Upgrading of Muscovado Mill in Balayan, Batangas",0.000,0.000,0.000,0.000
ByYear,2015,,CALABARZON,33,"Process and Product Improvement of Virgin Coconut Oil (VCO) for JP Melchor Trading",2000.000,0.000,360000.000,0.000
ByYear,2015,,CALABARZON,34,"Technology Upgrading of Meat Processing of Pam&#039;s Chicken Mart",0.000,0.000,0.000,0.000
ByYear,2015,,CALABARZON,35,"Mechanization and Upgrading of Processes in the Production of Pilipit and Turones for Golden Arrow Food Enterprise",0.000,0.000,0.000,0.000
ByYear,2015,,CALABARZON,36,"Enhancement of the Production and Storage Capability of Fish2Go Corporation",0.000,0.000,0.000,0.000
ByYear,2015,,CALABARZON,37,"Improvement of the Production Capability of Oddiebelle Food Products through Equipment Acquisition and Product Quality Analysis",0.000,0.000,0.000,0.000
ByYear,2015,,CALABARZON,40,"Biogas System Facility for Proper Farm Waste Disposal and Source of Renewable  Energy  for JFarm Agri Enterprise",0.000,0.000,0.000,0.000
ByYear,2015,,CALABARZON,42,"Productivity Upgrading of Turning Process of LG Lopez",0.000,0.000,0.000,0.000
ByYear,2015,,CALABARZON,43,"Enhancing Capability of VN Industrial Tooling Services through Upgrading the Shearing and Bending Processes",274607.920,0.000,0.000,0.000
ByYear,2015,,CALABARZON,44,"Productivity Upgrading of Surface Grinding, Cutting Processes and Improvement of Dimensional Checking of PROV 3",0.000,0.000,0.000,0.000
ByYear,2015,,CALABARZON,45,"Upgrading of the Processing Facility of Biofarm and Natural Health Ingredients Company",0.000,0.000,0.000,0.000
ByYear,2015,,CALABARZON,46,"Upgrading  of Oyster Mushroom Production Through Adoption of Steam Boiler Technology",0.000,0.000,0.000,0.000
ByYear,2015,,CALABARZON,48,"Upgrading of the Production Capability of Joshua&#039;s Bread House Through Equipment Acquisition",0.000,0.000,0.000,0.000
ByYear,2015,,CALABARZON,49,"Proper farm waste disposal and source of renewable energy for Mario Rena Piggery through Biogas System Facility",0.000,0.000,0.000,0.000
ByYear,2015,,CALABARZON,50,"Upgrading of production facility of MAB Poultry Farm through Equipment Acquisition",0.000,0.000,0.000,0.000
ByYear,2015,,CALABARZON,51,"Upgrading of prodction facility of ABCEDE Lucban Longganisa and Meat Products",101326.000,0.000,10798807.000,0.000
ByYear,2015,,CALABARZON,53,"Upgrading of Soap Production facility of DA TWINS MARKETING through Equipment Acquisition",0.000,0.000,0.000,0.000
ByYear,2015,,CALABARZON,54,"Enhancement of the Product Quality of Gen. Trias Dairy Raisers through Product Quality Analysis",0.000,0.000,0.000,0.000
ByYear,2015,,CALABARZON,55,"Production Improvement and Equipment Upgrading for Villadiego&#039;s Bakery and Pasalubong",0.000,0.000,0.000,0.000
ByYear,2015,,CALABARZON,56,"Automation of Siomai Production of Jam Food Products in Cainta, Rizal through Equipment Acquisition",0.000,0.000,0.000,0.000
ByYear,2015,,CALABARZON,57,"Pickles and Peanut Butter Production Improvement through Equipment Upgrading of Theo-Filo&#039;s Food Products",11235.000,0.000,2012090.000,0.000
ByYear,2015,,CALABARZON,59,"Optimization of Current production and storage Capacity of Tindahan ng Itlog ni Kuya, Atbp.",0.000,0.000,0.000,0.000
ByYear,2015,,CALABARZON,60,"Productivity Improvement of Products of Aling Nene&#039;s Buko Pie and Puto Binan Delicacies",0.000,0.000,0.000,0.000
ByYear,2015,,CALABARZON,61,"Upgrading Of The Native Rice Cake (Bibingka) Production Facility Through Equipment/Production Accessory Tools Acquisition In Compliance To Food Safety Requirements",0.000,0.000,0.000,0.000
ByYear,2015,,CALABARZON,62,"Equipment Upgrading for the Production of Tita&#039;s Banana Chips",0.000,0.000,15260835.000,0.000
ByYear,2015,,CALABARZON,63,"Tjcen Food International, Inc. Acquisition Of New Equipment For The Production Of Processed Sweet Pickled Cucumber In Pililla, Rizal",2093700.000,0.000,2458011.000,0.000
ByYear,2015,,CALABARZON,64,"Upgrading of TBN Food Production Facility through Equipment Acquisition",8740.000,0.000,2682833.210,0.000
ByYear,2015,,CALABARZON,65,"Provision Of Biogas System Facility For Utilization Into Renewable Energy And Proper Farm Waste Disposal",0.000,0.000,0.000,0.000
ByYear,2015,,CALABARZON,66,"Packaging Development and Equipment Upgrading for Candelaria Coco Food Products",0.000,0.000,0.000,0.000
ByYear,2015,,CALABARZON,67,"Upgrading of the Production Facility of Sabuhin Bakery through Equipment Acquisition",0.000,0.000,0.000,0.000
ByYear,2015,,CALABARZON,68,"Enhancing Measurement Capability of Cervera Technoservices and Industrial Supply",963706.670,0.000,0.000,0.000
ByYear,2015,,CALABARZON,70,"Productivity Improvement and Mechninization of vermicomposting and Vermiculture of J.A. Honrado GrassLands Farm",0.000,0.000,0.000,0.000
